anio_mat,entidad_id,ent_regis,municipio_id,mun_regis,tipo_div,causa,hijos,custodia,pension,edad_mdiv1,escol_div1,con_acdiv1,sexo_div1,edad_mdiv2,escol_div2,con_acdiv2,sexo_div2
2016,28,Tamaulipas,32,Mulegé,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,30,Secundaria o equivalente,No especificada,Hombre,18,No especificada,No especificada,Mujer
2016,28,Tamaulipas,27,San Felipe,Judicial,Mutuo consentimiento,0,no se otorga,Ninguno,21,No especificada,Trabaja,Hombre,19,No especificada,Trabaja,Mujer
2016,28,Tamaulipas,21,Ensenada,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,18,Superior,Trabaja,Mujer,19,Superior,Trabaja,Hombre
2016,28,Tamaulipas,41,Calkiní,Judicial,Mutuo consentimiento,1,Divorciante 2,Hijos,21,No especificada,Trabaja,Hombre,19,No especificada,Trabaja,Mujer
2016,28,Tamaulipas,41,Calkiní,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,22,No especificada,No especificada,Hombre,19,No especificada,Trabaja,Mujer
2016,28,Tamaulipas,32,Mulegé,Judicial,Voluntario unilateral,2,Divorciante 2,Hijos,18,No especificada,Trabaja,Hombre,18,No especificada,No especificada,Mujer
2017,28,Tamaulipas,32,Mulegé,Judicial,Mutuo consentimiento,0,no se otorga,Ninguno,25,No especificada,Trabaja,Hombre,19,No especificada,Trabaja,Mujer
2017,28,Tamaulipas,32,Mulegé,Judicial,Mutuo consentimiento,0,no se otorga,Ninguno,19,Primaria incompleta,Trabaja,Hombre,19,No especificada,Trabaja,Mujer
2017,28,Tamaulipas,27,San Felipe,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,21,No especificada,No especificada,Hombre,18,No especificada,Trabaja,Mujer
2017,28,Tamaulipas,32,Mulegé,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,19,No especificada,Trabaja,Hombre,18,No especificada,No especificada,Mujer
2017,28,Tamaulipas,22,Mexicali,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,21,No especificada,No especificada,Hombre,19,No especificada,No trabaja,Mujer
2017,28,Tamaulipas,32,Mulegé,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,28,No especificada,No especificada,Hombre,19,No especificada,Trabaja,Mujer
2017,28,Tamaulipas,32,Mulegé,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,23,No especificada,Trabaja,Hombre,18,No especificada,No especificada,Mujer
2017,28,Tamaulipas,21,Ensenada,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,19,Preparatoria o equivalente,Trabaja,Mujer,21,Preparatoria o equivalente,Trabaja,Hombre
2017,28,Tamaulipas,32,Mulegé,Judicial,Voluntario unilateral,2,Divorciante 2,Hijos,25,No especificada,Trabaja,Hombre,19,No especificada,Trabaja,Mujer
2017,28,Tamaulipas,32,Mulegé,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,20,No especificada,No especificada,Hombre,19,No especificada,Trabaja,Mujer
2017,28,Tamaulipas,27,San Felipe,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,19,No especificada,Trabaja,Hombre,18,No especificada,No especificada,Mujer
2017,28,Tamaulipas,27,San Felipe,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,25,Preparatoria o equivalente,Trabaja,Hombre,19,Secundaria o equivalente,No trabaja,Mujer
2017,28,Tamaulipas,21,Ensenada,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,21,Preparatoria o equivalente,Trabaja,Hombre,18,Preparatoria o equivalente,Trabaja,Mujer
2017,28,Tamaulipas,27,San Felipe,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,20,No especificada,No especificada,Hombre,18,No especificada,Trabaja,Mujer
2017,28,Tamaulipas,27,San Felipe,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,33,No especificada,Trabaja,Hombre,19,No especificada,Trabaja,Mujer
2017,28,Tamaulipas,27,San Felipe,Judicial,Voluntario unilateral,2,Divorciante 2,Hijos,22,No especificada,No especificada,Hombre,19,No especificada,No especificada,Mujer
2017,28,Tamaulipas,32,Mulegé,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,26,No especificada,No especificada,Hombre,18,No especificada,No trabaja,Mujer
2017,28,Tamaulipas,33,La Paz,Judicial,Mutuo consentimiento,0,no se otorga,Ninguno,18,No especificada,No trabaja,Hombre,18,No especificada,Trabaja,Mujer
2017,28,Tamaulipas,21,Ensenada,Judicial,Voluntario unilateral,1,Ambos,Hijos,18,Secundaria o equivalente,No trabaja,Mujer,99,No especificada,No especificada,Hombre
2017,28,Tamaulipas,12,Asientos,Judicial,Voluntario unilateral,1,no se otorga,Ninguno,22,Secundaria o equivalente,Trabaja,Hombre,19,Secundaria o equivalente,No trabaja,Mujer
2018,28,Tamaulipas,32,Mulegé,Judicial,Mutuo consentimiento,0,no se otorga,Ninguno,20,No especificada,Trabaja,Hombre,19,No especificada,Trabaja,Mujer
2018,28,Tamaulipas,32,Mulegé,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,31,Superior,Trabaja,Hombre,18,No especificada,No especificada,Mujer
2018,28,Tamaulipas,32,Mulegé,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,22,No especificada,No especificada,Hombre,18,No especificada,No especificada,Mujer
2018,28,Tamaulipas,32,Mulegé,Judicial,Voluntario unilateral,3,no se otorga,Ninguno,18,No especificada,Trabaja,Hombre,19,Preparatoria o equivalente,No trabaja,Mujer
2018,28,Tamaulipas,22,Mexicali,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,26,No especificada,Trabaja,Hombre,18,No especificada,No especificada,Mujer
2018,28,Tamaulipas,22,Mexicali,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,24,No especificada,No especificada,Hombre,19,No especificada,Trabaja,Mujer
2018,28,Tamaulipas,27,San Felipe,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,33,No especificada,No especificada,Hombre,18,No especificada,No especificada,Mujer
2018,28,Tamaulipas,32,Mulegé,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,28,No especificada,No especificada,Hombre,19,No especificada,No especificada,Mujer
2018,28,Tamaulipas,32,Mulegé,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,19,No especificada,No especificada,Hombre,19,No especificada,No especificada,Mujer
2018,28,Tamaulipas,27,San Felipe,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,30,No especificada,No especificada,Hombre,19,No especificada,Trabaja,Mujer
2018,28,Tamaulipas,32,Mulegé,Judicial,Mutuo consentimiento,0,no se otorga,Ninguno,24,No especificada,Trabaja,Hombre,19,No especificada,Trabaja,Mujer
2015,29,Tlaxcala,44,Champotón,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,17,No especificada,No especificada,Mujer,19,No especificada,No especificada,Hombre
2016,29,Tlaxcala,13,Calvillo,Judicial,Voluntario unilateral,2,Divorciante 1,Hijos,22,No especificada,No especificada,Hombre,19,No especificada,No especificada,Mujer
2018,29,Tlaxcala,44,Champotón,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,19,No especificada,No especificada,Mujer,21,No especificada,No especificada,Hombre
2017,29,Tlaxcala,33,La Paz,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,56,Superior,Trabaja,Hombre,17,Preparatoria o equivalente,No trabaja,Mujer
2018,29,Tlaxcala,33,La Paz,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,23,Preparatoria o equivalente,Trabaja,Hombre,19,Preparatoria o equivalente,Trabaja,Mujer
2015,30,Veracruz de Ignacio de la Llave,123,Ajuchitlán del Progreso,Judicial,Voluntario unilateral,1,no se otorga,Ninguno,17,Preparatoria o equivalente,Trabaja,Mujer,21,Preparatoria o equivalente,Trabaja,Hombre
2015,30,Veracruz de Ignacio de la Llave,174,Ayala,Judicial,Mutuo consentimiento,2,Divorciante 2,Hijos,22,Preparatoria o equivalente,Trabaja,Hombre,19,Secundaria o equivalente,Trabaja,Mujer
2015,30,Veracruz de Ignacio de la Llave,71,Acacoyagua,Judicial,Mutuo consentimiento,2,Divorciante 1,Hijos,18,No especificada,Trabaja,Mujer,18,No especificada,Trabaja,Hombre
2015,30,Veracruz de Ignacio de la Llave,155,Almoloya de Juárez,Judicial,Voluntario unilateral,2,Divorciante 2,Hijos,18,No especificada,No trabaja,Mujer,31,Superior,Trabaja,Hombre
2015,30,Veracruz de Ignacio de la Llave,155,Almoloya de Juárez,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,18,No especificada,No especificada,Mujer,20,No especificada,No especificada,Hombre
2015,30,Veracruz de Ignacio de la Llave,87,Balleza,Judicial,Mutuo consentimiento,0,no se otorga,Ninguno,19,Preparatoria o equivalente,No trabaja,Mujer,24,Preparatoria o equivalente,Trabaja,Hombre
2015,30,Veracruz de Ignacio de la Llave,45,Hecelchakán,Judicial,Mutuo consentimiento,0,no se otorga,Ninguno,21,Preparatoria o equivalente,Trabaja,Hombre,19,Preparatoria o equivalente,Trabaja,Mujer
2015,30,Veracruz de Ignacio de la Llave,201,Abejones,Judicial,Mutuo consentimiento,1,Ambos,Hijos,25,Superior,No trabaja,Hombre,18,Preparatoria o equivalente,Trabaja,Mujer
2016,30,Veracruz de Ignacio de la Llave,44,Champotón,Judicial,Mutuo consentimiento,2,Ambos,Hijos,23,Superior,Trabaja,Hombre,19,Superior,Trabaja,Mujer
2016,30,Veracruz de Ignacio de la Llave,102,Canelas,Judicial,Mutuo consentimiento,2,Divorciante 2,Hijos,21,Preparatoria o equivalente,Trabaja,Hombre,19,Preparatoria o equivalente,No trabaja,Mujer
2017,30,Veracruz de Ignacio de la Llave,174,Ayala,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,23,Preparatoria o equivalente,Trabaja,Hombre,19,Preparatoria o equivalente,No trabaja,Mujer
2017,30,Veracruz de Ignacio de la Llave,174,Ayala,Judicial,Mutuo consentimiento,1,Divorciante 2,Hijos,26,Preparatoria o equivalente,Trabaja,Hombre,19,Preparatoria o equivalente,Trabaja,Mujer
2015,31,Yucatán,96,Iztacalco,Judicial,Mutuo consentimiento,1,Divorciante 2,Hijos,20,Preparatoria o equivalente,Trabaja,Hombre,16,Sin escolaridad,Trabaja,Mujer
2015,31,Yucatán,52,Acuña,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,20,Superior,Trabaja,Hombre,18,Preparatoria o equivalente,Trabaja,Mujer
2015,31,Yucatán,41,Calkiní,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,20,Primaria completa,Trabaja,Hombre,17,Secundaria o equivalente,Trabaja,Mujer
2015,31,Yucatán,41,Calkiní,Judicial,Voluntario unilateral,2,Divorciante 1,Hijos,20,Preparatoria o equivalente,Trabaja,Hombre,19,Preparatoria o equivalente,Trabaja,Mujer
2015,31,Yucatán,41,Calkiní,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,19,Secundaria o equivalente,Trabaja,Hombre,18,Preparatoria o equivalente,Trabaja,Mujer
2015,31,Yucatán,52,Acuña,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos y Divorciante 2,28,Preparatoria o equivalente,Trabaja,Hombre,18,Preparatoria o equivalente,No trabaja,Mujer
2015,31,Yucatán,101,Canatlán,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,19,No especificada,No especificada,Mujer,20,No especificada,Trabaja,Hombre
2015,31,Yucatán,52,Acuña,Judicial,Mutuo consentimiento,1,Divorciante 2,Hijos y Divorciante 2,29,Superior,Trabaja,Hombre,19,Superior,Trabaja,Mujer
2016,31,Yucatán,41,Calkiní,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,18,Primaria completa,No trabaja,Mujer,21,Primaria completa,Trabaja,Hombre
2016,31,Yucatán,41,Calkiní,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,18,Primaria completa,No trabaja,Mujer,21,Primaria completa,Trabaja,Hombre
2016,31,Yucatán,102,Canelas,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos y Divorciante 1,19,Secundaria o equivalente,No trabaja,Mujer,21,Secundaria o equivalente,Trabaja,Hombre
2016,31,Yucatán,102,Canelas,Judicial,Mutuo consentimiento,1,Divorciante 1,Hijos,19,Secundaria o equivalente,No trabaja,Mujer,22,Secundaria o equivalente,Trabaja,Hombre
2017,31,Yucatán,102,Canelas,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos y Divorciante 1,26,Superior,Trabaja,Hombre,18,Preparatoria o equivalente,No trabaja,Mujer
2017,31,Yucatán,96,Iztacalco,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,19,Preparatoria o equivalente,No especificada,Mujer,25,Superior,Trabaja,Hombre
2017,31,Yucatán,41,Calkiní,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,21,No especificada,Trabaja,Hombre,19,No especificada,Trabaja,Mujer
2019,31,Yucatán,102,Canelas,Judicial,Mutuo consentimiento,0,no se otorga,Ninguno,18,Secundaria o equivalente,No trabaja,Mujer,19,Secundaria o equivalente,Trabaja,Hombre
2015,32,Zacatecas,23,Tecate,Judicial,Mutuo consentimiento,1,Divorciante 2,Hijos,20,Primaria completa,Trabaja,Hombre,17,Secundaria o equivalente,Trabaja,Mujer
2015,32,Zacatecas,19,Tepezalá,Judicial,"Abandono de hogar por más de 3 o 6 meses, sin causa justificada",1,Divorciante 2,Hijos y Divorciante 2,24,No especificada,Trabaja,Hombre,18,No especificada,No trabaja,Mujer
2015,32,Zacatecas,56,Castaños,Judicial,Mutuo consentimiento,2,Divorciante 2,Hijos,17,No especificada,Trabaja,Hombre,16,No especificada,No trabaja,Mujer
2015,32,Zacatecas,51,Abasolo,Judicial,Voluntario unilateral,2,Divorciante 2,Hijos,21,Secundaria o equivalente,Trabaja,Hombre,19,Secundaria o equivalente,No trabaja,Mujer
2015,32,Zacatecas,23,Tecate,Judicial,Mutuo consentimiento,1,Divorciante 2,Hijos,25,Secundaria o equivalente,Trabaja,Hombre,18,Secundaria o equivalente,No trabaja,Mujer
2015,32,Zacatecas,56,Castaños,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,24,No especificada,No especificada,Hombre,15,No especificada,No especificada,Mujer
2015,32,Zacatecas,56,Castaños,Judicial,Mutuo consentimiento,0,no se otorga,Ninguno,19,No especificada,Trabaja,Hombre,14,No especificada,No trabaja,Mujer
2015,32,Zacatecas,19,Tepezalá,Judicial,Mutuo consentimiento,1,Divorciante 2,Hijos,26,Primaria completa,Trabaja,Hombre,18,No especificada,No trabaja,Mujer
2015,32,Zacatecas,42,Campeche,Judicial,Voluntario unilateral,1,Ambos,Hijos,19,No especificada,No trabaja,Mujer,24,No especificada,No especificada,Hombre
2015,32,Zacatecas,56,Castaños,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,17,No especificada,No especificada,Mujer,21,No especificada,No especificada,Hombre
2015,32,Zacatecas,56,Castaños,Judicial,Mutuo consentimiento,1,Divorciante 1,Hijos,20,Secundaria o equivalente,Trabaja,Hombre,19,Preparatoria o equivalente,Trabaja,Mujer
2015,32,Zacatecas,42,Campeche,Judicial,Voluntario unilateral,2,Divorciante 2,Hijos,22,No especificada,No especificada,Hombre,19,No especificada,No especificada,Mujer
2015,32,Zacatecas,51,Abasolo,Judicial,Mutuo consentimiento,1,Divorciante 2,Hijos,21,Secundaria o equivalente,Trabaja,Hombre,19,Secundaria o equivalente,No trabaja,Mujer
2015,32,Zacatecas,42,Campeche,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,18,Primaria completa,No trabaja,Mujer,18,Primaria completa,Trabaja,Hombre
2015,32,Zacatecas,47,Palizada,Judicial,Mutuo consentimiento,1,Divorciante 2,Hijos,22,Superior,Trabaja,Hombre,18,Preparatoria o equivalente,No trabaja,Mujer
2015,32,Zacatecas,39,Loreto,Judicial,Mutuo consentimiento,1,Divorciante 2,Hijos,19,Secundaria o equivalente,No trabaja,Mujer,19,Preparatoria o equivalente,Trabaja,Hombre
2015,32,Zacatecas,42,Campeche,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,19,Secundaria o equivalente,Trabaja,Mujer,19,Secundaria o equivalente,No trabaja,Hombre
2015,32,Zacatecas,42,Campeche,Judicial,Mutuo consentimiento,1,Divorciante 2,Hijos,21,No especificada,Trabaja,Hombre,19,No especificada,Trabaja,Mujer
2016,32,Zacatecas,56,Castaños,Judicial,Mutuo consentimiento,1,Divorciante 2,Hijos,24,Secundaria o equivalente,No trabaja,Hombre,19,Secundaria o equivalente,No trabaja,Mujer
2016,32,Zacatecas,42,Campeche,Judicial,Mutuo consentimiento,0,no se otorga,Ninguno,33,No especificada,Trabaja,Hombre,19,No especificada,No trabaja,Mujer
2016,32,Zacatecas,48,Tenabo,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,19,Carrera técnica,No trabaja,Mujer,22,No especificada,Trabaja,Hombre
2016,32,Zacatecas,42,Campeche,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,19,No especificada,No especificada,Mujer,20,No especificada,No especificada,Hombre
2016,32,Zacatecas,56,Castaños,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,19,No especificada,No especificada,Mujer,26,No especificada,No especificada,Hombre
2016,32,Zacatecas,38,Los Cabos,Judicial,Mutuo consentimiento,1,Divorciante 2,Hijos,26,No especificada,No especificada,Hombre,18,No especificada,No especificada,Mujer
2016,32,Zacatecas,51,Abasolo,Judicial,Mutuo consentimiento,1,Divorciante 2,Hijos,25,Preparatoria o equivalente,Trabaja,Hombre,18,Secundaria o equivalente,No trabaja,Mujer
2017,32,Zacatecas,56,Castaños,Judicial,Mutuo consentimiento,0,no se otorga,Ninguno,20,Preparatoria o equivalente,Trabaja,Hombre,19,Preparatoria o equivalente,Trabaja,Mujer
2017,32,Zacatecas,56,Castaños,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,19,Carrera técnica,Trabaja,Mujer,19,Preparatoria o equivalente,Trabaja,Hombre
2017,32,Zacatecas,19,Tepezalá,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,18,No especificada,No trabaja,Mujer,19,No especificada,No especificada,Hombre
2017,32,Zacatecas,23,Tecate,Judicial,Mutuo consentimiento,0,no se otorga,Ninguno,23,Preparatoria o equivalente,Trabaja,Hombre,19,Preparatoria o equivalente,No trabaja,Mujer
2017,32,Zacatecas,42,Campeche,Judicial,Mutuo consentimiento,0,no se otorga,Ninguno,19,Secundaria o equivalente,Trabaja,Hombre,18,Secundaria o equivalente,No trabaja,Mujer
2017,32,Zacatecas,56,Castaños,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,18,No especificada,Trabaja,Mujer,23,No especificada,No especificada,Hombre
2017,32,Zacatecas,56,Castaños,Judicial,Mutuo consentimiento,0,no se otorga,Ninguno,18,Preparatoria o equivalente,No trabaja,Mujer,24,Secundaria o equivalente,Trabaja,Hombre
2017,32,Zacatecas,56,Castaños,Judicial,Mutuo consentimiento,0,no se otorga,Ninguno,20,Secundaria o equivalente,Trabaja,Hombre,18,Preparatoria o equivalente,No trabaja,Mujer
2017,32,Zacatecas,56,Castaños,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,22,Preparatoria o equivalente,Trabaja,Hombre,19,No especificada,No especificada,Mujer
2017,32,Zacatecas,55,Candela,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,19,Preparatoria o equivalente,No trabaja,Hombre,18,Preparatoria o equivalente,No trabaja,Mujer
2018,32,Zacatecas,17,Rincón de Romos,Administrativo,Mutuo consentimiento,98,No aplica,No aplica,23,No especificada,No especificada,Hombre,18,No especificada,No especificada,Mujer
2015,5,Coahuila de Zaragoza,18,San José de Gracia,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,17,No especificada,No especificada,Mujer,22,No especificada,No especificada,Hombre
2015,5,Coahuila de Zaragoza,25,Playas de Rosarito,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,23,Secundaria o equivalente,Trabaja,Hombre,17,No especificada,No especificada,Mujer
2015,5,Coahuila de Zaragoza,33,La Paz,Judicial,Voluntario unilateral,2,Divorciante 2,Hijos,22,Secundaria o equivalente,Trabaja,Hombre,18,No especificada,No especificada,Mujer
2015,5,Coahuila de Zaragoza,18,San José de Gracia,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,19,No especificada,No especificada,Mujer,20,No especificada,No especificada,Hombre
2015,5,Coahuila de Zaragoza,18,San José de Gracia,Judicial,Voluntario unilateral,1,Divorciante 2,Hijos,18,No especificada,No especificada,Hombre,18,No especificada,No especificada,Mujer
2015,5,Coahuila de Zaragoza,25,Playas de Rosarito,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,19,Secundaria o equivalente,Trabaja,Mujer,29,No especificada,No especificada,Hombre
2015,5,Coahuila de Zaragoza,18,San José de Gracia,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,17,Secundaria o equivalente,Trabaja,Mujer,24,Preparatoria o equivalente,Trabaja,Hombre
2015,5,Coahuila de Zaragoza,25,Playas de Rosarito,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,18,Secundaria o equivalente,Trabaja,Mujer,23,No especificada,Trabaja,Hombre
2015,5,Coahuila de Zaragoza,25,Playas de Rosarito,Judicial,Voluntario unilateral,2,Divorciante 2,Hijos,18,Preparatoria o equivalente,Trabaja,Hombre,19,No especificada,No trabaja,Mujer
2015,5,Coahuila de Zaragoza,18,San José de Gracia,Judicial,Voluntario unilateral,0,no se otorga,Ninguno,17,Superior,No trabaja,Mujer,16,Preparatoria o equivalente,Trabaja,Hombre
2015,5,Coahuila de Zaragoza,18,San José de Gracia,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,17,No especificada,No especificada,Mujer,20,No especificada,No especificada,Hombre
2015,5,Coahuila de Zaragoza,18,San José de Gracia,Judicial,Voluntario unilateral,1,Divorciante 1,Hijos,18,Preparatoria o equivalente,Trabaja,Mujer,18,Preparatoria o equivalente,Trabaja,Hombre
